Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
48 inch bathroom vanity with left offset sink,2,2,20,17,1.24,https://www.wayfair.com/keyword.php?keyword=48+in+left+offset+sink+vanity,2,0,3.00,1,68,"[33,22,22,22,22,22,22,22,22,22,22,22]",2023-03-22,"Image pack, Video, Image, AdWords bottom, FAQ",commercial,Organic
citibank stolen card,98,98,70,49,1.67,https://www.wayfair.com/wayfaircard,0,0,0.00,0.05,1240000,"[52,42,42,42,33,23,33,42,23,33,14,19]",2023-03-28,"Image pack, Video, People also ask, FAQ",informational,Organic
tall glasses vases,8,8,30,46,0.40,https://www.wayfair.com/keyword.php?keyword=extra+large+clear+glass+vases,0,0,0.00,1,96,"[0,0,0,0,0,100,0,0,0,0,0,0]",2023-03-25,"Image pack, Video, Image, AdWords bottom, FAQ",informational,Organic
signature living,7,7,90,22,1.72,https://www.wayfair.com/keyword.php?keyword=signature+living+dinnerware,2,0,4.00,0.05,573000000,"[100,78,78,78,78,78,64,78,28,78,64,21]",2023-03-29,"Local pack, Image pack, Site links, Image, FAQ",transactional,Organic
beautiful living room sofas,14,14,20,47,1.33,https://www.wayfair.com/furniture/sb0/living-room-sets-c46145.html,0,0,0.00,1,63200000,"[71,28,28,42,42,0,42,0,42,28,0,0]",2023-04-09,"Image pack, Site links, Video, Image, FAQ, Indented, Related searches","commercial, informational",Organic
melissa & doug deluxe holiday baking set,12,12,40,19,0.00,https://www.wayfair.com/baby-kids/pdp/melissa-doug-homemaking-cookie-baking-set-jw1747.html,0,0,0.00,1,58,"[1,1,2,2,2,2,2,3,19,12,2,2]",2023-03-29,"Image pack, Video, Image","informational, transactional",Organic
wood plaster,71,71,210,20,0.00,https://www.wayfair.com/keyword.php?keyword=wood+plaster+pelican,0,0,0.00,1,65900000,"[82,82,66,53,66,66,28,28,23,23,17,66]",2023-03-25,"Image pack, Image, Video Carousel, People also ask",informational,Organic
toliet seat cover,6,6,170,32,0.50,https://www.wayfair.com/keyword.php?keyword=bathroom+toilet+seat+covers,5,0,2.00,1,80000000,"[15,7,15,5,3,44,4,7,36,15,81,2]",2023-04-01,"Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
sarah vincent prescott,58,58,30,0,0.00,https://www.wayfair.com/decor-pillows/pdp/timeless-frames-prescott-picture-frame-tqb10189.html,0,0,0.00,0,4480000,"[0,0,0,0,0,0,18,100,100,18,18,18]",2023-04-02,"Image pack, Video",informational,Organic
beautyrest king size pillows,9,9,50,39,0.63,https://www.wayfair.com/brand/sb0/beautyrest-bed-pillows-c1805228.html,1,0,0.00,1,86,"[7,5,5,5,5,5,28,5,28,5,28,28]",2023-03-23,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
stage pole for sale,47,43,140,27,0.38,https://www.wayfair.com/keyword.php?keyword=dancing+pole+with+stage,0,0,0.00,1,26200000,"[53,53,53,65,80,65,53,42,53,53,34,34]",2023-04-16,"Knowledge panel, Image pack, Site links, Video, Image, AdWords bottom, Shopping ads, FAQ, Indented, Related searches",transactional,Organic
burgundy wine glass,98,98,720,28,0.54,https://www.wayfair.com/kitchen-tabletop/pdp/lucaris-burgundy-23-oz-crystal-red-wine-glass-ocng1024.html,0,0,0.00,1,19700000,"[55,45,45,45,45,55,67,67,76,67,45,55]",2023-04-15,"Image pack, Site links, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
commerical pool furniture,25,25,70,41,3.04,https://www.wayfair.com/keyword.php?keyword=commercial+pool+chairs,0,0,0.00,1,119000000,"[81,21,15,28,6,12,15,15,6,9,6,15]",2023-04-01,"Site links, Video, Image, AdWords top, AdWords bottom, Shopping ads",commercial,Organic
coedless vacuum,23,23,40,76,0.52,https://www.wayfair.com/appliances/sb0/cordless-vacuums-c1869033.html,0,0,0.00,1,40300000,"[100,0,0,0,0,0,0,0,0,0,0,0]",2023-04-06,"Top stories, Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ, Related searches",commercial,Organic
blue roller shades,7,7,40,25,3.67,https://www.wayfair.com/decor-pillows/sb2/blue-roller-blinds-shades-c481847-a5001~13919-a77356~284008.html,0,0,1.00,1,20800000,"[3,0,0,0,0,3,0,0,0,0,0,0]",2023-04-09,"Image pack, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
blue roller shades,6,6,40,25,3.67,https://www.wayfair.com/decor-pillows/sb1/blue-blinds-shades-c481847-a5001~13919.html,0,0,2.00,1,20800000,"[3,0,0,0,0,3,0,0,0,0,0,0]",2023-04-09,"Image pack, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
rechargeable fans for camping,17,17,40,43,0.29,https://www.wayfair.com/home-improvement/pdp/generic-portable-fan-rechargeable-outdoor-tent-fan-battery-operated-powered-fan-camping-fan-with-light-hook-for-outdoor-home-office-6-in-orange-eric1141.html,0,0,0.00,1,93,"[0,0,41,64,52,52,52,41,0,0,0,0]",2023-03-24,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
tulips indoor or outdoor,83,83,30,38,0.00,https://www.wayfair.com/rugs/pdp/plow-hearth-indooroutdoor-pink-tulips-hooked-polypropylene-accent-rug-ocgb2552.html,0,0,0.00,0.03,10400000,"[45,18,100,18,18,18,0,18,0,18,18,18]",2023-03-22,"Site links, Video, Featured snippet, Image, People also ask, FAQ",informational,Organic
convertible sofa bed queen size,7,7,260,50,0.89,https://www.wayfair.com/keyword.php?keyword=queen+convertible+couch,7,0,6.00,1,13600000,"[44,44,54,36,29,29,36,29,29,36,36,44]",2023-03-23,"Video, Image, Shopping ads, FAQ",commercial,Organic
how to oil blackstone griddle,63,63,30,43,0.00,https://www.wayfair.com/outdoor/pdp/blackstone-griddle-seasoning-and-cast-iron-conditioner-grill-rack-bstn1138.html,0,0,0.00,0.14,903000,"[40,40,100,80,60,40,40,40,40,40,40,40]",2023-04-14,"Image pack, Site links, Reviews, Video, Featured snippet, Video Carousel, People also ask, FAQ, Recipes, Related searches",informational,Organic
vessel faucet,7,7,590,44,0.80,https://www.wayfair.com/home-improvement/sb1/vessel-sink-faucets-bathroom-sink-faucets-c215775-a5026~466252.html,11,0,8.00,1,77,"[67,55,55,45,76,45,36,45,36,36,45,45]",2023-04-14,"Site links, Video, Image, AdWords top, Shopping ads, People also ask, Popular products, Related searches",commercial,Organic
ghost hologram projector,32,32,140,39,0.47,https://www.wayfair.com/keyword.php?keyword=halloween+hologram+projector,0,0,0.00,1,1570000,"[5,5,6,6,11,28,66,100,18,15,8,6]",2023-04-13,"Video, Image, People also ask, Related searches",commercial,Organic
european down duvet,49,49,20,14,5.60,https://www.wayfair.com/bed-bath/pdp/serta-sateen-100-cotton-european-goose-down-comforter-all-season-xs10601.html,0,0,0.00,1,7730000,"[22,22,22,22,22,22,22,22,22,22,22,22]",2023-04-04,"Video, Image, AdWords bottom, Shopping ads, People also ask, FAQ",commercial,Organic
printer carts on wheels,3,3,70,32,1.02,https://www.wayfair.com/keyword.php?keyword=rolling+printer+cart,5,0,5.00,1,96,"[82,41,41,41,41,52,41,29,52,41,29,29]",2023-03-29,"Image pack, Site links, Video, Image, Shopping ads, FAQ",commercial,Organic
tazmanian devil warner brothers,55,55,90,52,0.00,https://www.wayfair.com/furniture/pdp/advanced-graphics-tasmanian-devil-cardboard-standup-bbbm1787.html,0,0,0.00,0.82,97,"[100,100,78,78,100,50,78,64,50,0,0,0]",2023-04-06,"Knowledge panel, Site links, People also ask",informational,Organic
white cream sectional sofa,6,6,20,28,1.32,https://www.wayfair.com/keyword.php?keyword=cream+sectional,0,0,0.00,1,12800000,"[40,40,40,40,40,40,40,40,40,40,40,40]",2023-04-09,"Image, Shopping ads, FAQ, Indented, Related searches",commercial,Organic
santa dog inflatable,4,4,40,17,0.00,https://www.wayfair.com/keyword.php?keyword=christmas+dog+inflatable,2,0,0.00,1,74,"[27,18,18,18,18,18,18,18,100,100,18,18]",2023-03-21,"Image pack, Video, Image","informational, transactional",Organic
cleaning rugs at home,11,11,90,64,2.30,https://www.wayfair.com/sca/ideas-and-advice/organization/cleaning-101-how-to-clean-an-area-rug-T137,0,0,1.00,0.78,83200000,"[42,65,42,15,53,42,34,26,26,26,26,26]",2023-04-16,"Video, Image, AdWords top, Video Carousel, Related searches",informational,Organic
samsung gas oven igniter,52,52,260,32,0.50,https://www.wayfair.com/appliances/pdp/erp-range-gas-oven-igniter-erpt1164.html,0,0,0.00,1,93,"[53,53,43,43,53,82,66,66,66,82,82,66]",2023-03-24,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
where to buy wood for ooni,68,68,20,14,2.01,https://www.wayfair.com/keyword.php?keyword=ooni+wood+burning+outdoor+pizza+oven,0,0,0.00,1,1840000,"[0,0,0,0,40,40,40,40,40,60,100,60]",2023-03-22,"Knowledge panel, Local pack, Image pack, Site links, Video, Image, People also ask",transactional,Organic
compass decals,31,31,110,23,0.29,https://www.wayfair.com/keyword.php?keyword=compass+wall+decal,0,0,0.00,1,10700000,"[82,41,41,41,41,41,82,100,100,52,82,52]",2023-04-07,"Image pack, Video, Image, People also ask, Indented, Related searches",commercial,Organic
bronze hand rail,5,5,20,19,0.86,https://www.wayfair.com/keyword.php?keyword=oil+rubbed+bronze+stair+handrail,0,0,0.00,1,8350000,"[55,33,11,22,44,33,22,11,11,22,11,22]",2023-04-09,"Image pack, Video, Image, People also ask, Related searches",commercial,Organic
lumbar pillow for office chair,12,12,210,64,0.84,https://www.wayfair.com/keyword.php?keyword=lumbar+support+cushion,2,0,2.00,1,6260000,"[54,35,35,29,43,43,54,43,43,43,43,43]",2023-04-03,"Video, Image, AdWords top, Shopping ads, Video Carousel, People also ask, FAQ",commercial,Organic
wind whirligig,27,27,140,19,0.42,https://www.wayfair.com/keyword.php?keyword=outdoor+whirligigs,0,0,0.00,1,69,"[65,100,100,100,53,42,42,42,34,42,34,19]",2023-04-02,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
praetorian international,23,23,30,10,0.00,https://www.wayfair.com/baby-kids/pdp/trends-international-star-wars-the-last-jedi-praetorian-guard-paper-print-sden6251.html,0,0,0.00,0,1020000,"[100,18,18,18,18,18,18,18,18,18,18,18]",2023-03-23,"Knowledge panel, Image pack, Site links, Video, FAQ",informational,Organic
chesterfield chair,2,2,2400,36,1.15,https://www.wayfair.com/furniture/sb1/chesterfield-accent-chairs-c416225-a469~398473.html,316,0,364.00,1,19400000,"[66,52,66,52,52,80,66,52,52,66,66,66]",2023-04-14,"Image pack, Video, Image, AdWords top, Shopping ads, Indented, Related searches",commercial,Organic
mirror sea,62,62,90,26,0.00,https://www.wayfair.com/keyword.php?keyword=sea+shell+mirror,0,0,0.00,0.9,256000000,"[78,64,64,78,78,64,50,64,64,35,50,64]",2023-03-24,"Image pack, Video, Image",informational,Organic
portable guard rails,78,78,40,17,3.79,https://www.wayfair.com/keyword.php?keyword=portable+bed+guard+rails,0,0,0.00,1,9290000,"[2,8,10,14,0,10,6,10,0,6,10,8]",2023-04-04,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
seal around window air conditioner,36,36,110,34,0.00,https://www.wayfair.com/home-improvement/pdp/turbro-universal-window-seal-portable-air-conditioner-exhaust-cover-ssti1022.html,0,0,0.00,1,51000000,"[12,17,82,66,43,28,23,10,12,10,5,5]",2023-03-28,"Image pack, Site links, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
self watering garden bed,14,14,320,29,0.64,https://www.wayfair.com/keyword.php?keyword=self+watering+raised+bed+2+x+8,2,0,1.00,1,28100000,"[32,100,72,48,26,26,17,9,14,7,9,14]",2023-03-24,"Video, Image, Video Carousel, People also ask",informational,Organic
lighted witches,6,6,40,18,0.00,https://www.wayfair.com/keyword.php?keyword=wind+and+weather+set+of+3+lighted+halloween+witches,1,0,0.00,0.67,66,"[11,11,0,11,11,11,64,64,11,11,11,11]",2023-04-14,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
lighted witches,5,5,40,18,0.00,https://www.wayfair.com/keyword.php?keyword=lighted+wire+witch,1,0,0.00,0.67,66,"[11,11,0,11,11,11,64,64,11,11,11,11]",2023-04-14,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
garage tool storage wall,19,19,110,41,1.35,https://www.wayfair.com/keyword.php?keyword=garage+tool+storage,0,0,0.00,1,93,"[64,64,64,82,64,64,64,64,64,64,52,52]",2023-03-28,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
how to hand wash a squishmallow,43,43,40,27,0.00,https://www.wayfair.com/keyword.php?keyword=squishmallows+90+inch,0,0,0.00,0,72,"[28,71,42,42,100,57,42,57,71,71,42,71]",2023-04-04,"Image pack, Site links, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
solefin vs sunbrella,18,18,40,26,0.00,https://www.wayfair.com/outdoor/sb2/sunbrella-sol-72-outdoor-patio-umbrellas-c531556-a873~49318-a1370~2475.html,0,0,0.00,0.64,31,"[1,1,3,1,1,1,0,0,0,0,0,0]",2023-03-30,"Site links, People also ask",commercial,Organic
discount furniture new jersey,89,89,40,31,2.04,https://www.wayfair.com/,0,0,0.00,1,76100000,"[63,27,45,27,45,27,27,18,18,27,36,18]",2023-03-26,"Image pack, Site links, Video, Image, AdWords bottom, People also ask",commercial,Organic
snowflake pillow,8,8,880,29,0.39,https://www.wayfair.com/keyword.php?keyword=christmas+snowflake+pillows,21,0,8.00,0.99,6600000,"[1,1,1,2,3,3,7,36,100,65,20,2]",2023-04-13,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
owl animated,42,42,170,32,0.31,https://www.wayfair.com/keyword.php?keyword=animated+owl,0,0,0.00,0.95,40800000,"[100,29,35,22,54,35,43,54,14,22,18,35]",2023-04-01,"Image pack, Video, Image",informational,Organic
leather reclining massage chair,2,2,90,42,1.28,https://www.wayfair.com/furniture/sb1/genuine-leather-massage-chairs-c413908-a150971~493996.html,11,0,15.00,1,77,"[64,29,41,41,41,52,64,52,52,64,82,41]",2023-04-06,"Site links, Video, Image, Indented, Related searches",commercial,Organic
pictures of a real life unicorn,51,51,260,29,0.00,https://www.wayfair.com/keyword.php?keyword=unicorn+pictures,0,0,0.00,0.84,47000000,"[0,0,66,100,66,66,54,66,66,81,66,54]",2023-03-31,"Image pack, Video, Image, People also ask",informational,Organic
tabletop angels,3,3,40,20,0.00,https://www.wayfair.com/keyword.php?keyword=tabletop+angel,3,0,0.00,1,32400000,"[14,9,9,9,9,9,9,9,14,52,52,9]",2023-03-22,"Image pack, Video, Image",commercial,Organic
tabletop angels,4,4,40,20,0.00,https://www.wayfair.com/keyword.php?keyword=tabletop+angels,2,0,0.00,1,32400000,"[14,9,9,9,9,9,9,9,14,52,52,9]",2023-03-22,"Image pack, Video, Image",commercial,Organic
large white and gold ornaments,6,6,30,32,0.00,https://www.wayfair.com/holiday-decor/sb2/gold-white-christmas-ornaments-c1767567-a87863~305669-a87863~305672.html,1,0,0.00,1,93,"[18,18,18,18,18,18,18,18,45,100,18,18]",2023-03-31,"Image pack, Video, Image, FAQ",commercial,Organic
chinese apothecary cabinet,7,7,210,25,0.38,https://www.wayfair.com/keyword.php?keyword=chinese+apothecary+chest,2,0,1.00,1,1770000,"[66,53,43,53,53,66,53,53,66,53,53,53]",2023-04-06,"Image pack, Video, Image, People also ask, Indented, Related searches",commercial,Organic
what pillows do 5 star hotels use,32,32,20,51,1.46,https://www.wayfair.com/keyword.php?keyword=hotel+luxury+pillows,0,0,0.00,1,16700000,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-03,"Site links, Video, People also ask, FAQ",commercial,Organic
gingerbread house decor,13,13,1900,52,0.42,https://www.wayfair.com/keyword.php?keyword=gingerbread+decor,5,0,2.00,1,7510000,"[0,0,0,0,0,0,0,66,100,66,2,0]",2023-04-12,"Image pack, Site links, Reviews, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
manual card shuffler,53,53,260,27,0.30,https://www.wayfair.com/furniture/sb1/card-shufflers-game-parts-accessories-c230995-a8755~464813.html,0,0,0.00,1,793000,"[66,66,35,28,35,44,28,28,44,66,66,54]",2023-04-03,"Knowledge panel, Video, Image, People also ask",informational,Organic
hinges for old kitchen cabinets,16,16,110,47,0.50,https://www.wayfair.com/home-improvement/sb0/cabinet-hinges-c1798709.html,0,0,0.00,1,11900000,"[82,64,64,64,17,82,82,52,82,52,64,17]",2023-03-29,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
dallas snow globe,50,50,40,20,0.00,https://www.wayfair.com/decor-pillows/pdp/ebern-designs-dallas-snow-globe-drawing-print-on-wrapped-canvas-ebrn2085.html,0,0,0.00,1,17000000,"[27,18,18,18,18,27,18,18,18,100,100,18]",2023-03-22,"Image pack, Video, Image",commercial,Organic
clearance bed in a box,15,15,20,38,2.15,https://www.wayfair.com/furniture/sbs/beds-c46122-q~open+box+clearance+bed.html,0,0,0.00,1,67800000,"[7,7,7,7,7,7,7,7,7,7,7,7]",2023-04-05,"Image pack, Image, People also ask",informational,Organic
measurements king bed,43,43,480,65,0.56,https://www.wayfair.com/sca/ideas-and-advice/guides/what-are-the-most-common-bed-sizes-T5593,0,0,0.00,0.86,20700000,"[0,0,1,1,2,0,0,0,0,100,1,0]",2023-04-15,"Image pack, Image, AdWords top, People also ask, FAQ, Indented, Popular products, Related searches",informational,Organic
juki 1500,39,39,70,12,0.33,https://www.wayfair.com/storage-organization/pdp/juki-mcs-1500-cover-stitch-serger-jkib1046.html,0,0,0.00,1,2420000,"[17,43,23,17,28,17,17,10,17,12,5,12]",2023-04-01,"Knowledge panel, Image pack, Image, Shopping ads, Video Carousel, People also ask","informational, transactional",Organic
stove ranges,32,32,590,80,0.87,https://www.wayfair.com/appliances/sb0/ranges-c420515.html,0,0,0.00,1,7260000000,"[5,16,22,54,16,0,4,4,13,3,3,10]",2023-04-10,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ, Indented, Related searches",commercial,Organic
balon wallpaper,13,13,480,32,0.90,https://www.wayfair.com/keyword.php?keyword=hot+air+balloon+wallpaper,3,0,3.00,1,198000000,"[88,88,88,72,1,100,88,39,0,0,0,0]",2023-04-13,"Image pack, Video, Image, Indented, Related searches",informational,Organic
8ft screen door,7,7,170,43,0.58,https://www.wayfair.com/keyword.php?keyword=8ft+tall+screen+door,3,0,1.00,1,90,"[66,35,66,53,43,43,43,53,17,17,17,28]",2023-04-06,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",commercial,Organic
shower tub faucet replacement,62,62,260,58,1.73,https://www.wayfair.com/home-improvement/sb1/wall-mount-bathtub-faucets-c215778-a72786~267843.html,0,0,0.00,1,7150000,"[66,23,66,66,82,82,82,100,5,82,12,53]",2023-04-14,"Site links, Video, Image, People also ask, Related searches",commercial,Organic
wallpaper white lotus,42,42,40,27,0.00,https://www.wayfair.com/decor-pillows/pdp/backdrop-home-backdrop-white-lotus-wallpaper-bkd10008.html,0,0,0.00,1,81100000,"[18,18,18,18,18,18,18,18,18,100,100,18]",2023-04-09,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",informational,Organic
surfer statue,22,22,720,30,0.00,https://www.wayfair.com/keyword.php?keyword=surfer+statue,1,0,0.00,0.69,6160000,"[39,48,59,72,100,88,100,100,72,59,72,21]",2023-04-11,"Knowledge panel, Image pack, Video, Image, Video Carousel, Indented, Related searches",informational,Organic
bathroom lights over vanity,9,9,390,70,1.61,https://www.wayfair.com/lighting/sb0/bathroom-vanity-lighting-c416507.html,3,0,5.00,1,29500000,"[100,67,67,54,54,67,29,23,15,19,36,29]",2023-04-13,"Site links, Video, Image, People also ask, FAQ, Related searches",commercial,Organic
colangelo plant,74,74,40,32,0.00,https://www.wayfair.com/Sol-72-Outdoor%E2%84%A2s-Colangelo-Collection-X5958503.html,0,0,0.00,0.21,559000,"[14,78,78,14,28,14,14,14,14,14,14,14]",2023-04-14,"Image pack, Site links, Video, Image, FAQ, Indented, Related searches",informational,Organic
fun gifts for sister in law,54,54,140,52,0.35,https://www.wayfair.com/keyword.php?keyword=gifts+for+sister,0,0,0.00,1,42000000,"[0,0,0,0,0,10,10,15,54,100,7,0]",2023-03-26,"Site links, Video, Image, People also ask",commercial,Organic
bronze finish floor lamps,7,7,30,20,0.66,https://www.wayfair.com/lighting/sb1/oil-rubbed-bronze-floor-lamps-c416504-a123795~389959.html,0,0,0.00,1,10600000,"[18,18,18,18,18,18,18,18,18,18,100,18]",2023-03-29,"Image pack, Video, Image, FAQ",commercial,Organic
hearns,24,24,880,62,10.50,https://www.wayfair.com/furniture/pdp/zipcode-design-hearns-coffee-table-set-2-pieces-accent-table-solid-wood-pine-multi-colors-w001196245.html,1,0,13.00,0,26700000,"[25,25,52,46,68,84,46,37,31,31,46,31]",2023-04-15,"Knowledge panel, Local pack, Site links, Video, Video Carousel, FAQ, Indented, Related searches","informational, transactional",Organic
heart shaped gift,58,58,50,21,0.64,https://www.wayfair.com/outdoor/pdp/koyal-wholesale-valentines-day-heart-shaped-gift-box-with-lid-question-mark-design-reusable-heart-box-8x6-1-pack-lbqu8465.html,0,0,0.00,1,119000000,"[10,6,6,6,2,0,4,6,18,14,18,29]",2023-03-27,"Image pack, Video, Image",commercial,Organic
semi flush glass ceiling light,7,7,140,51,0.96,https://www.wayfair.com/lighting/sb0/semi-flush-mount-lighting-c435204.html,4,0,4.00,1,14800000,"[66,66,66,66,66,66,66,66,80,100,100,80]",2023-03-27,"Image pack, Site links, Video, Image, AdWords bottom, Shopping ads, FAQ",commercial,Organic
black beds for sale,3,3,20,26,1.92,https://www.wayfair.com/furniture/sb1/black-beds-c46122-a122~149.html,1,0,3.00,1,995000000,"[6,6,6,6,6,6,6,6,6,6,6,6]",2023-04-04,"Image pack, Image",transactional,Organic
ceiling fan amperage,67,67,40,17,0.00,https://www.wayfair.com/lighting/pdp/george-oliver-48-mcgrew-3-blade-led-standard-ceiling-fan-with-wall-control-and-light-kit-included-w007473244.html,0,0,0.00,0.88,1450000,"[100,18,100,18,18,18,18,18,18,18,100,36]",2023-04-14,"Site links, Video, Featured snippet, Image, AdWords bottom, People also ask, Indented, Related searches",informational,Organic
pitt sectional sofas,2,2,20,24,2.47,https://www.wayfair.com/keyword.php?keyword=modular+pit+sectional+sofas,2,0,6.00,1,82,"[100,66,66,66,66,66,66,66,0,66,0,0]",2023-03-20,"Image pack, Site links, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
old fashioned smoker kit,53,53,480,44,0.71,https://www.wayfair.com/kitchen-tabletop/pdp/prep-savour-cocktail-smoker-kit-for-men-stainless-steel-old-fashioned-smoker-kit-for-whiskey-bourbon-whiskey-smoker-kit-with-4-flavors-wood-chips-for-home-bar-gift-dad-and-husband-w010056598.html,0,0,0.00,1,1610000,"[30,5,10,7,7,7,7,10,41,79,24,8]",2023-04-15,"Site links, Video, Image, Indented, Popular products, Related searches",commercial,Organic
pets vacuum cleaner,42,42,140,75,0.58,https://www.wayfair.com/appliances/sb1/pet-vacuums-c419317-a131330~434676.html,0,0,0.00,1,20800000,"[54,15,18,54,66,0,1,15,18,23,6,8]",2023-04-10,"Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
sinkshroom ultra,10,10,90,34,0.32,https://www.wayfair.com/home-improvement/pdp/sinkshroom-ultra-basket-strainer-bathroom-sink-drain-snks1008.html,1,0,0.00,1,67,"[64,64,41,41,52,64,41,64,41,64,41,41]",2023-04-13,"Knowledge panel, Video, Image, AdWords bottom, Shopping ads, Indented, Related searches","informational, transactional",Organic
non toxic mattress,33,33,2400,53,8.03,https://www.wayfair.com/keyword.php?keyword=non+toxic+mattress,1,0,13.00,1,23100000,"[65,65,82,65,82,82,65,65,100,65,82,82]",2023-04-10,"Site links, Video, Image, AdWords bottom, People also ask, FAQ, Indented, Related searches",commercial,Organic
3 tier pumpkin decoration,5,5,110,20,0.00,https://www.wayfair.com/keyword.php?keyword=3+tier+pumpkin+pre+lit,3,0,0.00,0.67,2250000,"[1,1,2,2,6,36,66,54,6,2,2,2]",2023-04-13,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
3 tier pumpkin decoration,4,4,110,20,0.00,https://www.wayfair.com/keyword.php?keyword=3+tier+pumpkin+decor,4,0,0.00,0.67,2250000,"[1,1,2,2,6,36,66,54,6,2,2,2]",2023-04-13,"Image pack, Video, Image, Indented, Related searches",commercial,Organic
mini dresser jewelry box,23,23,40,19,0.00,https://www.wayfair.com/keyword.php?keyword=dresser+with+jewelry+storage,0,0,0.00,0.99,100,"[18,100,18,18,18,18,18,18,18,100,18,18]",2023-04-15,"Image pack, Video, Image, Indented, Popular products, Related searches",commercial,Organic
margaret macdonald mackintosh artworks,44,44,70,37,0.00,https://www.wayfair.com/decor-pillows/pdp/global-gallery-design-for-a-bookplate-1896-by-margaret-macdonald-mackintosh-graphic-art-on-wrapped-canvas-vhy7111.html,0,0,0.00,1,93,"[42,100,52,42,42,33,19,14,19,9,19,9]",2023-03-31,"Image pack, Site links, Image, Video Carousel, People also ask",informational,Organic
trident pressure washing,93,93,30,0,0.00,https://www.wayfair.com/bed-bath/sb0/bath-rugs-mats-c531249.html,0,0,0.00,0.13,100,"[27,18,18,18,100,18,18,18,18,18,18,18]",2023-03-24,"Local pack, Image pack, Site links, Image, People also ask",commercial,Organic
balance bike wood,88,88,50,9,0.37,https://www.wayfair.com/keyword.php?keyword=wooden+balance+bike,0,0,0.00,1,40800000,"[26,19,26,19,19,11,11,19,11,19,19,11]",2023-04-03,"Image pack, Video, Image",commercial,Organic
3d wood star,38,38,30,7,0.20,https://www.wayfair.com/keyword.php?keyword=wood+star+wall+decor,0,0,0.00,1,122000000,"[42,28,42,0,42,42,28,42,42,57,57,14]",2023-03-18,"Image pack, Video, Image, Video Carousel, People also ask",informational,Organic
promo credit,18,18,30,45,2.13,https://www.wayfair.com/help/article/promo_codes_store_credit_and_gift_cards_and_promotions,0,0,0.00,0.08,401000000,"[27,18,18,18,18,100,18,18,18,18,18,18]",2023-03-24,"Image pack, People also ask","commercial, informational",Organic
door and window curtains,5,5,30,43,1.49,https://www.wayfair.com/keyword.php?keyword=curtains+for+door+windows,1,0,1.00,1,94,"[4,4,4,4,4,4,22,4,4,4,4,4]",2023-04-11,"Local pack, Image pack, Video, Image, Indented, Related searches",commercial,Organic
tides bradley beach nj,48,48,30,7,0.00,https://www.wayfair.com/rugs/sb0/area-rugs-c215386.html,0,0,0.00,0,66,"[6,6,6,6,34,34,6,6,6,6,6,6]",2023-04-01,"Image pack, Site links, People also ask",informational,Organic
pewter reindeer mug,48,48,40,20,0.00,https://www.wayfair.com/keyword.php?keyword=reindeer+mugs,0,0,0.00,0.89,60,"[0,0,1,1,1,2,2,2,13,8,1,1]",2023-03-29,"Image pack, Video, Image",informational,Organic
banister modern,16,16,40,50,1.18,https://www.wayfair.com/keyword.php?keyword=modern+stair+railing+banister,0,0,0.00,1,7270000,"[100,0,0,0,0,0,0,0,0,0,0,2]",2023-04-02,"Image pack, Site links, Video, Image, Video Carousel, People also ask, FAQ",informational,Organic
baby girl ride on toy,9,9,30,31,0.00,https://www.wayfair.com/keyword.php?keyword=baby+ride+on+toys,0,0,0.00,0,66900000,"[0,0,0,7,35,0,7,0,100,78,7,0]",2023-04-09,"Image pack, Site links, Video, Image, Shopping ads, Indented, Related searches",commercial,Organic
