Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
sunrise hotel kampala,2,2,30,17,0.00,https://www.tripadvisor.com/Hotel_Review-g293841-d10383422-Reviews-Sunrise_Hotel-Kampala_Central_Region.html,3,0,0.00,0.01,100,"[11,7,7,7,7,7,42,7,7,7,11,7]",2023-03-22,"Knowledge panel, Image pack, Image, People also ask, FAQ","informational, transactional",Organic
humboldt street brooklyn ny,44,44,170,15,0.00,https://www.tripadvisor.com/Restaurant_Review-g60827-d6904983-Reviews-Humboldt_Jackson-Brooklyn_New_York.html,0,0,0.00,0,3510000,"[42,42,100,65,80,80,80,65,53,65,65,7]",2023-04-15,"Image pack, Video, Image, Indented, Address pack, Related searches",informational,Organic
363 prospect place,70,70,590,14,0.00,https://www.tripadvisor.com/Restaurant_Review-g4400721-d17550525-Reviews-Sadaf_Restaurant-Blair_Athol_Greater_Adelaide_South_Australia.html,0,0,0.00,0.01,12700000,"[36,36,30,100,36,55,55,45,45,36,67,24]",2023-04-05,"Image pack, Image, FAQ",informational,Organic
bath lake,2,2,320,25,0.00,https://www.tripadvisor.com/Attraction_Review-g51508-d12708757-Reviews-Bath_Lake-Medicine_Park_Oklahoma.html,42,0,0.00,0,213000000,"[19,19,54,66,100,81,44,29,19,23,29,29]",2023-03-28,"Knowledge panel, Image pack, Video, Image, People also ask",transactional,Organic
crime map san antonio texas,27,27,30,33,0.00,https://www.tripadvisor.com/ShowUserReviews-g60956-d222987-r206415600-Studio_6_San_Antonio-San_Antonio_Texas.html,0,0,0.00,0.02,12000000,"[100,44,33,33,33,33,33,22,0,22,44,33]",2023-04-14,"Video, Indented, Related searches",commercial,Organic
london country tours reviews,1,1,20,14,1.56,https://www.tripadvisor.com/Attraction_Review-g2549112-d4074733-Reviews-London_Country_Tours-Worcester_Park_Greater_London_England.html,4,0,7.00,0.37,90,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Knowledge panel, Site links, Video, AdWords bottom, People also ask",commercial,Organic
montauk sand dunes,8,8,20,21,0.91,https://www.tripadvisor.com/ShowUserReviews-g48194-d532103-r371603759-Hither_Hills_State_Park-Montauk_Long_Island_New_York.html,0,0,0.00,1,702000,"[42,28,28,28,28,28,28,28,28,28,28,28]",2023-03-21,"Local pack, Video, Image, People also ask",commercial,Organic
svalbard tours,3,3,210,44,1.92,https://www.tripadvisor.com/Attractions-g503713-Activities-c42-Svalbard.html,17,0,33.00,0.46,17100000,"[80,80,80,80,80,100,80,80,80,65,100,80]",2023-03-28,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
academy on fourth reviews,19,19,30,21,0.00,https://www.tripadvisor.com/Attraction_Review-g39604-d1091845-Reviews-Fourth_Street_Live-Louisville_Kentucky.html,0,0,0.00,0.02,170000000,"[9,9,9,9,14,23,19,9,19,14,23,14]",2023-04-10,"Knowledge panel, Site links, Video, Related searches",commercial,Organic
hot pilates pittsburgh,15,15,20,23,2.57,https://www.tripadvisor.com/Attractions-g53449-Activities-c40-t260-Pittsburgh_Pennsylvania.html,0,0,0.00,0.19,3370000,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-06,"Local pack, Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
presidential palace warsaw,3,3,210,24,0.00,https://www.tripadvisor.com/Attraction_Review-g274856-d2079615-Reviews-Presidential_Palace_Palac_Prezydencki-Warsaw_Mazovia_Province_Central_Poland.html,17,0,0.00,0.05,3120000,"[100,19,15,15,15,15,15,15,15,12,12,54]",2023-04-01,"Knowledge panel, Image pack, Site links, Video, Image, People also ask",informational,Organic
cookies myrtle beach,9,9,30,24,0.00,https://www.tripadvisor.com/Restaurant_Review-g54359-d23767005-Reviews-Crumbl_Cookies_Myrtle_Beach-Myrtle_Beach_South_Carolina.html,0,0,0.00,0.85,26900000,"[18,18,18,18,100,100,18,18,18,18,18,18]",2023-04-03,"Local pack, Site links, Video, Image",commercial,Organic
nashville winter wonderland,10,10,40,13,0.00,https://www.tripadvisor.com/ShowUserReviews-g55229-d109248-r334712128-Cheekwood-Nashville_Davidson_County_Tennessee.html,0,0,0.00,0.1,16600000,"[0,18,18,18,18,18,18,36,100,100,18,18]",2023-03-29,,commercial,Organic
nashville winter wonderland,11,11,40,13,0.00,https://www.tripadvisor.com/ShowUserReviews-g55229-d592251-r239905427-Gaylord_Opryland_Resort_Gardens-Nashville_Davidson_County_Tennessee.html,0,0,0.00,0.1,16600000,"[0,18,18,18,18,18,18,36,100,100,18,18]",2023-03-29,,commercial,Organic
farm north dakota,40,40,40,33,0.17,https://www.tripadvisor.com/Attractions-g28955-Activities-c47-t122-North_Dakota.html,0,0,0.00,0.02,104000000,"[0,0,0,0,0,0,0,100,0,0,0,0]",2023-03-23,"Local pack, Image pack, Video, Image, Video Carousel, People also ask",commercial,Organic
weather in oxford england,62,62,480,38,0.00,https://www.tripadvisor.com/Travel-g186361-s208/Oxford:United-Kingdom:Weather.And.When.To.Go.html,0,0,0.00,0,93,"[30,24,36,45,100,36,30,20,20,24,24,16]",2023-04-15,"Instant answer, Site links, Video, FAQ, Indented, Related searches",informational,Organic
john henry's choteau montana,3,3,30,24,0.00,https://www.tripadvisor.com/Restaurant_Review-g45117-d4519984-Reviews-John_Henry_s_Family_Restaurant_and_Casino-Choteau_Montana.html,2,0,0.00,0,54,"[100,27,18,18,36,18,18,18,18,18,18,18]",2023-04-04,"Knowledge panel, Image pack, Video, Image",informational,Organic
oropesa spain,2,2,140,30,0.00,https://www.tripadvisor.com/Tourism-g672800-Oropesa_Province_of_Toledo_Castile_La_Mancha-Vacations.html,18,0,0.00,0.01,1540000,"[6,22,22,100,29,22,22,18,14,29,22,6]",2023-03-31,"Knowledge panel, Image pack, Site links, Video, Image",informational,Organic
haag lake,4,4,590,31,0.00,https://www.tripadvisor.com/Attraction_Review-g51878-d1742712-Reviews-Hagg_Lake-Gaston_Oregon.html,17,0,0.00,0,617000,"[55,30,13,24,55,44,11,3,0,0,1,1]",2023-04-08,"Knowledge panel, Image pack, Site links, Video, Image, People also ask, Related searches",informational,Organic
west end mall stores,22,22,40,28,0.00,https://www.tripadvisor.com/Attraction_Review-g317064-d6726569-Reviews-The_West_End_Shopping_Mall_Kisumu-Kisumu_Nyanza_Province.html,0,0,0.00,0,177000000,"[63,36,45,63,81,45,27,45,27,27,0,18]",2023-04-11,"Local pack, Image pack, Video, Related searches",commercial,Organic
colleges in marshall texas,30,30,90,27,2.95,https://www.tripadvisor.com/Attraction_Review-g56236-d145299-Reviews-Bishop_College-Marshall_Texas.html,0,0,0.00,0.08,14700000,"[100,50,100,78,78,100,50,100,50,50,35,50]",2023-04-03,"Knowledge panel, Image pack, Site links, Image, AdWords bottom, People also ask, FAQ",informational,Organic
how far is scotland from london england,22,22,30,24,0.00,https://www.tripadvisor.com/Articles-lIufr239qSww-Edinburgh_to_london.html,0,0,0.00,0,406000000,"[21,14,14,14,14,14,14,100,14,14,14,14]",2023-03-23,"Instant answer, Site links, Video, People also ask, FAQ",informational,Organic
ganso colombia,8,8,40,9,0.00,https://www.tripadvisor.com/Restaurant_Review-g297478-d12857616-Reviews-Ganso_Castor_MAMM-Medellin_Antioquia_Department.html,0,0,0.00,0,3000000,"[0,11,11,100,0,29,52,11,11,11,11,11]",2023-03-26,,informational,Organic
ganso colombia,9,9,40,9,0.00,https://www.tripadvisor.com/Restaurant_Review-g297478-d13087487-Reviews-Ganso_Castor_Manila-Medellin_Antioquia_Department.html,0,0,0.00,0,3000000,"[0,11,11,100,0,29,52,11,11,11,11,11]",2023-03-26,,informational,Organic
park mammoth resort,1,1,390,28,0.43,https://www.tripadvisor.com/Hotel_Review-g39729-d88895-Reviews-Park_Mammoth_Resort-Park_City_Kentucky.html,96,0,41.00,0.03,9420000,"[54,100,81,81,66,81,81,66,43,54,81,81]",2023-04-08,"Knowledge panel, Video, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
christmas cove beach,2,2,1000,19,1.19,https://www.tripadvisor.com/Attraction_Review-g42531-d20904937-Reviews-Christmas_Cove_Beach-Northport_Leelanau_County_Michigan.html,132,0,157.00,0.02,26500000,"[10,20,36,66,100,100,66,41,13,10,16,16]",2023-04-13,"Knowledge panel, Video, Image, AdWords bottom, Indented, Related searches",informational,Organic
caseville ice cream,4,4,30,26,0.00,https://www.tripadvisor.com/Restaurants-g42051-zfd9899-Caseville_Michigan-Ice_Cream.html,1,0,0.00,0,95,"[36,18,18,100,18,18,18,18,18,18,18,18]",2023-04-11,"Local pack, Image, Indented, Related searches",commercial,Organic
national coney day,22,22,70,29,0.00,https://www.tripadvisor.com/ShowUserReviews-g42794-d832676-r410627319-National_Coney_Island-Warren_Michigan.html,0,0,0.00,0,7630000,"[2,2,2,2,100,2,2,2,2,2,2,6]",2023-04-12,"Image pack, Site links, Video, Indented, Related searches",informational,Organic
yea airport,39,39,50,18,0.00,https://www.tripadvisor.com/Flights-g33851-o154914-Edmonton_to_New_Haven.html,0,0,0.00,0,97,"[27,36,27,18,18,100,18,100,18,100,100,18]",2023-03-25,"Local pack, Image pack, Site links, Video, Image, People also ask",commercial,Organic
new york to las vegas flight time,28,28,480,29,0.45,https://www.tripadvisor.com/Flights-g45963-o60763-New_York_City_to_Las_Vegas.html,0,0,0.00,0.05,41000000,"[100,5,100,66,81,81,81,81,66,66,100,81]",2023-04-08,"Image pack, Site links, People also ask, FAQ, Indented, Related searches",commercial,Organic
bike shops san antonio,20,20,210,28,2.06,https://www.tripadvisor.com/Attraction_Review-g60956-d4165756-Reviews-Blue_Star_Bike_Shop-San_Antonio_Texas.html,0,0,0.00,0.51,14400000,"[82,66,35,43,66,66,66,43,28,28,100,28]",2023-04-09,"Local pack, Site links, Video, FAQ, Indented, Related searches",commercial,Organic
airlines in panama city fl,23,23,20,27,1.52,https://www.tripadvisor.com/Flights-g34542-o34583-Punta_Gorda_to_Panama_City.html,0,0,0.00,0.31,97,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Local pack, Image pack, Video, Image, People also ask, FAQ, Flights",informational,Organic
dancing mechanic,44,44,320,27,0.00,https://www.tripadvisor.com/Hotel_Review-g41809-d220124-Reviews-Dancing_Bear_Guesthouse-Shelburne_Falls_Massachusetts.html,0,0,0.00,0,34300000,"[66,54,66,81,100,81,66,54,66,54,81,66]",2023-03-31,"Image pack, Site links, Video",informational,Organic
viceroy rooftop nyc,3,3,70,35,0.00,https://www.tripadvisor.com/Attraction_Review-g60763-d6715550-Reviews-The_Roof-New_York_City_New_York.html,5,0,0.00,0,382000,"[52,64,82,82,64,41,0,11,29,17,11,11]",2023-04-06,"Knowledge panel, Site links, Video, Image, Indented, Related searches",informational,Organic
jet ski in montego bay,1,1,30,20,0.54,https://www.tripadvisor.com/Attractions-g147311-Activities-c61-t199-Montego_Bay_Saint_James_Parish_Jamaica.html,7,0,4.00,0.28,1880000,"[6,9,6,5,2,2,2,2,2,2,2,2]",2023-03-23,"Local pack, Image pack, Image, Video Carousel, People also ask, FAQ",commercial,Organic
bar harbor maine coffee shops,1,1,170,14,0.00,https://www.tripadvisor.com/Restaurants-g60709-c8-Bar_Harbor_Mount_Desert_Island_Maine.html,22,0,0.00,0.01,25800000,"[21,43,53,100,100,100,81,65,12,12,28,12]",2023-04-12,"Local pack, Video, Image, Indented, Related searches",commercial,Organic
hamilton mi,3,3,2900,33,0.00,https://www.tripadvisor.com/Tourism-g42274-Hamilton_Michigan-Vacations.html,237,0,0.00,0,242000000,"[52,80,100,66,80,66,66,80,80,66,66,80]",2023-04-11,"Knowledge panel, Site links, Image, Twitter carousel, Indented, Related searches",informational,Organic
iron works colorado,56,56,20,21,1.68,https://www.tripadvisor.com/Restaurant_Review-g33514-d495396-Reviews-Ironworks_Brewery_Pub-Lakewood_Colorado.html,0,0,0.00,0.19,110000000,"[66,66,66,66,0,66,66,0,66,66,66,66]",2023-04-06,"Local pack, Image pack, Site links, Image",commercial,Organic
beach bars cocoa beach,1,1,170,28,0.00,https://www.tripadvisor.com/Attractions-g34145-Activities-c20-t99-Cocoa_Beach_Brevard_County_Florida.html,42,0,0.00,0.01,28800000,"[100,53,53,53,81,34,28,28,34,28,65,81]",2023-04-06,"Local pack, Image pack, Video, Image, People also ask, FAQ",commercial,Organic
cape harbor,46,46,390,25,0.62,https://www.tripadvisor.com/Hotel_Review-g46341-d629606-Reviews-Cape_Harbor_Motor_Inn-Cape_May_Cape_May_County_New_Jersey.html,0,0,0.00,0.14,67300000,"[81,66,54,66,66,66,81,66,44,54,66,81]",2023-04-05,"Image pack, Site links, Video, Image, FAQ",informational,Organic
harvest grocery store,21,21,390,45,5.95,https://www.tripadvisor.com/ShowUserReviews-g35790-d12789846-r644042557-Harvest_Market-Champaign_Champaign_Urbana_Illinois.html,0,0,3.00,0.04,27700000,"[66,54,66,66,81,66,54,66,100,81,81,44]",2023-04-12,"Local pack, Site links, Video, Image, Indented, Related searches",commercial,Organic
apple bee happy hour,13,13,140,19,0.97,https://www.tripadvisor.com/ShowUserReviews-g29584-d457631-r427474150-Applebee_s-Albert_Lea_Minnesota.html,1,0,1.00,0,0,"[64,82,52,64,64,82,100,100,82,64,82,82]",2023-03-23,"Carousel, Site links, Featured snippet, People also ask",navigational,Organic
cruising austin tx,12,12,90,28,0.88,https://www.tripadvisor.com/ShowUserReviews-g30196-d144310-r811135912-Capital_Cruises-Austin_Texas.html,1,0,1.00,0.11,35100000,"[14,78,78,78,14,14,78,100,100,64,64,64]",2023-04-08,"Site links, Video, Image",commercial,Organic
downtown hot springs nc,4,4,70,42,0.00,https://www.tripadvisor.com/Tourism-g49229-Hot_Springs_North_Carolina-Vacations.html,4,0,0.00,0,26100000,"[78,78,64,78,78,78,50,50,50,35,50,28]",2023-03-30,"Knowledge panel, Site links, Video, Image, People also ask, FAQ","informational, transactional",Organic
downtown hot springs nc,5,5,70,42,0.00,https://www.tripadvisor.com/Attractions-g49229-Activities-Hot_Springs_North_Carolina.html,3,0,0.00,0,26100000,"[78,78,64,78,78,78,50,50,50,35,50,28]",2023-03-30,"Knowledge panel, Site links, Video, Image, People also ask, FAQ","informational, transactional",Organic
1 ram way covington ga 30014,63,63,90,16,0.00,https://www.tripadvisor.com/HotelsNear-g34870-d18867574-30014-Covington_Georgia.html,0,0,0.00,0,90,"[52,9,52,52,52,52,52,52,9,52,33,9]",2023-04-05,"Image pack, Site links, Image, People also ask",informational,Organic
tatami bed japanese,56,56,210,19,0.78,https://www.tripadvisor.com/ShowUserReviews-g298564-d13847254-r766889972-Stay_Inn_Koto-Kyoto_Kyoto_Prefecture_Kinki.html,0,0,0.00,1,4780000,"[0,100,82,100,0,100,0,100,100,0,82,0]",2023-04-06,"Image pack, Video, Image, People also ask",commercial,Organic
best disney world resorts for families,28,28,480,39,1.50,https://www.tripadvisor.com/Hotels-g1954828-zff4-Walt_Disney_World_Florida-Hotels.html,0,0,1.00,0.11,27500000,"[59,32,26,32,39,39,39,26,26,39,100,59]",2023-04-10,"Image pack, Site links, Image, Hotels Pack, Video Carousel, FAQ, Indented, Related searches",commercial,Organic
wildhorse water park,14,14,30,15,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g14863980-d258645-i97090568-Sheraton_Grand_at_Wild_Horse_Pass-Gila_River_Indian_Community_Arizona.html,0,0,0.00,0,4340000,"[22,100,22,77,22,22,22,22,22,22,22,22]",2023-04-02,"Local pack, Image pack, Video, Image",commercial,Organic
wildhorse water park,15,15,30,15,0.00,https://www.tripadvisor.com/Attraction_Review-g45235-d286665-Reviews-Wild_Horse_Island_State_Park-Kalispell_Montana.html,0,0,0.00,0,4340000,"[22,100,22,77,22,22,22,22,22,22,22,22]",2023-04-02,"Local pack, Image pack, Video, Image",commercial,Organic
india trip packages,16,16,50,42,1.92,https://www.tripadvisor.com/HotelsList-India-All-Inclusive-Hotels-zfp5757832.html,0,0,0.00,0.21,71000000,"[100,45,36,36,27,18,27,100,63,63,63,18]",2023-04-09,"Site links, Image, AdWords bottom, People also ask, FAQ, Indented, Related searches",commercial,Organic
royal india restaurant menu,10,10,170,27,0.43,https://www.tripadvisor.com/Restaurant_Review-g34227-d467012-Reviews-Royal_India_Restaurant-Fort_Lauderdale_Broward_County_Florida.html,3,0,1.00,0.04,37800000,"[15,12,12,15,3,53,65,100,53,65,100,100]",2023-03-25,"Local pack, Image pack, Site links, Video, FAQ",commercial,Organic
minneapolis to thunder bay,17,17,110,21,0.00,https://www.tripadvisor.com/ShowTopic-g28944-i371-k8494792-Minneapolis_to_Thunder_Bay_Ontario-Minnesota.html,0,0,0.00,0.02,9390000,"[64,64,64,100,82,64,52,41,41,64,52,23]",2023-04-15,"Instant answer, Site links, FAQ, Indented, Related searches",informational,Organic
lulah,74,74,30,12,0.00,https://www.tripadvisor.com/Attraction_Review-g776120-d15181690-Reviews-Lulah_Blu-Saltburn_by_the_Sea_North_Yorkshire_England.html,0,0,0.00,0,201000,"[7,7,7,7,7,7,7,7,7,7,53,7]",2023-04-01,"Image pack, Site links",informational,Organic
marriott coffee in-room free,3,3,30,12,0.00,https://www.tripadvisor.com/FAQ_Answers-g35805-d87617-t3037554-Are_the_coffee_and_the_tea_in_the_room_free.html,0,0,0.00,0.02,68500000,"[50,50,50,50,50,50,50,50,100,75,75,100]",2023-04-14,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches","commercial, informational",Organic
4th of july fireworks oahu,22,22,170,21,0.00,https://www.tripadvisor.com/ShowTopic-g60982-i38-k9435852-4th_July_Fireworks_and_recommendations_for_dinner-Honolulu_Oahu_Hawaii.html,0,0,0.00,0,1280000,"[0,0,1,24,100,0,0,0,0,0,0,0]",2023-04-05,"Site links, Video, People also ask, FAQ",commercial,Organic
4th of july fireworks oahu,21,21,170,21,0.00,https://www.tripadvisor.com/ShowTopic-g29222-i37-k11664756-Best_place_to_watch_fireworks_on_4th_of_July-Oahu_Hawaii.html,0,0,0.00,0,1280000,"[0,0,1,24,100,0,0,0,0,0,0,0]",2023-04-05,"Site links, Video, People also ask, FAQ",commercial,Organic
why do baseball games start at 05,25,25,40,20,0.00,https://www.tripadvisor.com/ShowTopic-g60763-i5-k2763341-Dumb_question_How_long_does_a_baseball_game_last-New_York_City_New_York.html,0,0,0.00,0,152000000,"[18,100,100,18,18,18,18,18,18,18,18,18]",2023-04-15,"Site links, Video, Featured snippet, People also ask, FAQ, Indented, Related searches",informational,Organic
review of waitress the musical,5,5,30,31,0.00,https://www.tripadvisor.com/ShowUserReviews-g60763-d9846506-r545257063-Waitress_The_Musical-New_York_City_New_York.html,1,0,0.00,0.01,4900000,"[2,0,82,0,0,0,0,0,0,0,0,0]",2023-04-02,"Video Carousel, People also ask",commercial,Organic
bien hen menu,21,21,140,21,0.00,https://www.tripadvisor.com/Restaurant_Review-g60878-d3510932-Reviews-The_Fat_Hen-Seattle_Washington.html,0,0,0.00,0,9190000,"[80,100,52,42,66,66,66,52,66,52,66,66]",2023-03-26,"Knowledge panel, Image pack, Site links, Video, Image, FAQ",informational,Organic
hope british columbia map,27,27,50,19,0.00,https://www.tripadvisor.com/Tourism-g181784-Hope_British_Columbia-Vacations.html,0,0,0.00,0.38,35400000,"[41,23,17,41,41,29,41,29,17,29,29,5]",2023-03-31,"Image pack, Site links, Image, People also ask",informational,Organic
best hotel pool vegas,19,19,30,55,1.45,https://www.tripadvisor.com/Hotels-g45963-zfa3-zfn20483863-Las_Vegas_Nevada-Hotels.html,0,0,0.00,0.19,49800000,"[11,11,1,5,3,5,0,0,0,1,6,5]",2023-03-31,"Image pack, Site links, Video, Image, Hotels Pack, People also ask, FAQ",commercial,Organic
best hotel pool vegas,20,20,30,55,1.45,https://www.tripadvisor.com/ShowTopic-g45963-i10-k2710183-Best_Hotel_Pools-Las_Vegas_Nevada.html,0,0,0.00,0.19,49800000,"[11,11,1,5,3,5,0,0,0,1,6,5]",2023-03-31,"Image pack, Site links, Video, Image, Hotels Pack, People also ask, FAQ",commercial,Organic
leesburg fl theater,17,17,140,27,0.42,https://www.tripadvisor.com/Attraction_Review-g34388-d12141250-Reviews-AMC_Lake_Square_12-Leesburg_Lake_County_Florida.html,0,0,0.00,0.05,3370000,"[42,52,66,100,100,52,66,66,66,66,100,66]",2023-03-26,"Local pack, Image pack, Site links, Video, Image, FAQ",commercial,Organic
honor the earth powwow,28,28,30,5,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g59952-d5262133-i393567192-Hayward_Lakes_Visitors_and_Convention_Bureau-Hayward_Wisconsin.html,0,0,0.00,0,1810000,"[6,4,4,4,22,4,4,4,4,4,4,4]",2023-04-13,"Site links, Video, Indented, Related searches",informational,Organic
naples to venice high speed train,14,14,50,16,0.56,https://www.tripadvisor.com/ShowTopic-g187785-i421-k4561591-Train_vs_Fly_from_Naples_to_Venice-Naples_Province_of_Naples_Campania.html,0,0,0.00,0.13,81,"[17,64,64,64,64,29,11,11,11,11,11,11]",2023-04-12,"Image pack, Site links, Video, Image, People also ask, FAQ, Related searches",commercial,Organic
best french restaurants las vegas,5,5,90,40,0.90,https://www.tripadvisor.com/Restaurants-g45963-c20-Las_Vegas_Nevada.html,3,0,3.00,0.13,34500000,"[29,29,10,22,10,18,18,29,18,18,18,18]",2023-04-04,"Local pack, Video, FAQ",commercial,Organic
buddhist temple maryland,13,13,170,14,0.00,https://www.tripadvisor.com/ShowUserReviews-g41378-d8447353-r651919842-Wat_Thai_of_Washington_D_C-Silver_Spring_Montgomery_County_Maryland.html,1,0,0.00,0,3090000,"[7,34,100,65,53,80,80,80,53,42,65,53]",2023-04-04,"Local pack, Image pack, Site links, Video, Image, People also ask",commercial,Organic
best resorts for teens in mexico,12,12,20,48,1.25,https://www.tripadvisor.com/HotelsList-Mexico-Luxury-Family-Resorts-zfp7789111.html,0,0,0.00,0.16,25300000,"[28,28,28,28,28,28,28,28,28,28,28,42]",2023-03-28,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
best resorts for teens in mexico,13,13,20,48,1.25,https://www.tripadvisor.com/HotelsList-Mexico-Family_friendly-All_Inclusive-Resort-zfp13583664.html,0,0,0.00,0.16,25300000,"[28,28,28,28,28,28,28,28,28,28,28,42]",2023-03-28,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
call jamaica free,34,34,50,8,1.35,https://www.tripadvisor.com/ShowTopic-g147309-i69-k13130811-Tips_Phone_calls_text_messages_from_Jamaica_to_US-Jamaica.html,0,0,0.00,0.43,162000000,"[100,18,100,100,100,18,0,0,18,27,36,18]",2023-04-12,"People also ask, FAQ, Indented, Related searches",commercial,Organic
how long is a flight from cali to new york,16,16,110,24,0.00,https://www.tripadvisor.com/Flights-g32655-o60763-New_York_City_to_Los_Angeles.html,0,0,0.00,0,570000000,"[0,0,0,0,0,0,81,0,81,100,0,0]",2023-03-25,"Site links, Video, People also ask, FAQ",informational,Organic
yoga siesta key,13,13,50,10,0.00,https://www.tripadvisor.com/Attractions-g34636-Activities-c40-t260-Siesta_Key_Florida.html,0,0,0.00,0.04,2550000,"[78,28,35,7,21,14,7,14,28,28,64,64]",2023-03-28,"Local pack, Image pack, Site links, Video, Image",commercial,Organic
yoga siesta key,14,14,50,10,0.00,https://www.tripadvisor.com/Attraction_Review-g34206-d15519310-Reviews-Manasota_Beach_Yoga_Yoga_Manasota_Beach-Englewood_Florida.html,0,0,0.00,0.04,2550000,"[78,28,35,7,21,14,7,14,28,28,64,64]",2023-03-28,"Local pack, Image pack, Site links, Video, Image",commercial,Organic
wyndham condos garden city ny,43,43,30,23,0.67,https://www.tripadvisor.com/Hotel_Review-g60763-d281697-Reviews-Club_Wyndham_Midtown_45-New_York_City_New_York.html,0,0,0.00,0.2,82,"[11,11,11,11,11,11,11,11,64,11,11,11]",2023-03-25,"Local pack, Site links, Image",commercial,Organic
detroit penthouse,16,16,90,19,0.44,https://www.tripadvisor.com/LocationPhotoDirectLink-g42139-d15558901-i368732225-The_Shinola_Hotel-Detroit_Michigan.html,0,0,0.00,0.06,17700000,"[82,82,52,29,52,29,29,23,29,100,64,100]",2023-03-29,"Knowledge panel, Image pack, Video, Image, People also ask",informational,Organic
giant rock crab,33,33,30,9,0.00,https://www.tripadvisor.com/LocationPhotoDirectLink-g306995-d21264525-i487517676-Spicy_Bella-Calangute_North_Goa_District_Goa.html,0,0,0.00,0,21700000,"[18,18,18,18,18,18,18,18,18,18,100,18]",2023-03-31,"Image pack, Video, People also ask",informational,Organic
vacation rentals honolulu,8,8,390,50,2.02,https://www.tripadvisor.com/VacationRentals-g60982-Reviews-Honolulu_Oahu_Hawaii-Vacation_Rentals.html,9,0,18.00,0.28,11100000,"[54,44,44,54,36,54,36,66,44,36,81,54]",2023-04-13,"Site links, Image, Hotels Pack, FAQ, Related searches",transactional,Organic
best thomas,31,31,50,34,0.00,https://www.tripadvisor.com/Restaurants-g59583-Thomas_West_Virginia.html,0,0,0.00,0,1640000000,"[64,21,28,50,28,35,28,28,28,50,50,50]",2023-04-06,"Image pack, Video, Video Carousel, People also ask, Indented, Related searches, See results about",commercial,Organic
unlimited miles rental car,16,16,90,51,1.66,https://www.tripadvisor.com/ShowTopic-g1-i12567-k7129455-Unlimited_miles_in_rental_car_for_LONG_road_trip-Road_Trips.html,0,0,0.00,0.54,17700000,"[65,42,26,42,34,26,26,26,19,34,19,34]",2023-04-01,"Local pack, Video, Image, People also ask, FAQ","informational, transactional",Organic
baton rouge to chattanooga,14,14,90,20,0.00,https://www.tripadvisor.com/Flights-g54946-o40024-Baton_Rouge_to_Chattanooga.html,0,0,0.00,0.01,14800000,"[14,14,78,78,78,78,64,64,64,78,64,21]",2023-03-29,"Instant answer, Image pack, Video, Image, FAQ, Flights",informational,Organic
what to shop for in thailand,15,15,70,23,0.00,https://www.tripadvisor.com/Attractions-g293915-Activities-c26-Thailand.html,0,0,0.00,0,1270000000,"[11,64,64,100,100,11,11,52,23,11,11,11]",2023-04-05,"Site links, Video, People also ask, FAQ","commercial, informational",Organic
little caesars hempstead,35,35,40,20,0.00,https://www.tripadvisor.com/Restaurant_Review-g48753-d15169290-Reviews-Little_Caesars-Uniondale_Long_Island_New_York.html,0,0,0.00,0.11,96,"[100,60,40,100,100,80,80,100,60,80,80,80]",2023-04-13,"Knowledge panel, Image pack, Image, FAQ, Indented, Related searches",informational,Organic
in n out customizations,28,28,70,43,0.03,https://www.tripadvisor.com/Restaurant_Review-g33184-d5104390-Reviews-In_N_Out_Burger-Tracy_California.html,0,0,0.00,0.02,4900000,"[45,45,63,36,81,36,45,63,36,63,100,63]",2023-04-15,"Image pack, Site links, Video, People also ask, Indented, Related searches","commercial, informational",Organic
43930 farmwell hunt plaza,32,32,480,22,0.00,https://www.tripadvisor.com/Restaurant_Review-g30246-d1842348-Reviews-Ashburn_Bagel_Shop-Ashburn_Loudoun_County_Virginia.html,0,0,0.00,0,23900,"[54,100,100,81,81,81,100,100,100,100,81,1]",2023-04-10,"FAQ, Indented, Address pack, Related searches",informational,Organic
coffee shops in the pearl,3,3,260,37,0.00,https://www.tripadvisor.com/Restaurant_Review-g60956-d7247018-Reviews-Local_Coffee_at_the_Pearl_Brewery-San_Antonio_Texas.html,21,0,0.00,0.01,32100000,"[43,81,65,100,100,65,81,81,81,81,65,53]",2023-03-31,"Local pack, Image pack, Video, Image",commercial,Organic
shopping in sheboygan wi,3,3,260,17,0.00,https://www.tripadvisor.com/Attractions-g60270-Activities-c26-Sheboygan_Wisconsin.html,21,0,0.00,0.02,1730000,"[82,66,53,53,82,66,53,53,66,53,53,23]",2023-03-22,"Local pack, Site links, Video, People also ask",commercial,Organic
