Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
used blade,64,64,30,18,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/food-processor-blade-uses.html,0,0,0.00,0.47,545000000,"[27,18,18,18,18,18,18,18,18,18,100,18]",2023-03-17,"Image pack, Site links, Video, Image, Video Carousel",commercial,Organic
herbalife shake ingredients list,87,87,30,51,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/blender-protein-shake.html,0,0,0.00,0,1850000,"[36,36,36,45,27,18,18,18,18,18,18,0]",2023-04-01,"Image pack, Reviews, Video, Featured snippet, Image, People also ask",informational,Organic
how to poach an egg in saucepan,27,27,30,53,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-poach-an-egg.html,0,0,0.00,0.02,170000,"[27,18,18,18,18,100,18,18,18,0,18,18]",2023-03-18,"Reviews, Video, Video Carousel, People also ask",informational,Organic
teakettle or tea kettle,15,15,70,48,0.30,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/types-of-tea-kettles.html,0,0,0.00,1,659000,"[17,17,64,17,11,82,64,23,11,100,52,23]",2023-04-02,"Site links, Video, Featured snippet, Image, People also ask, FAQ",informational,Organic
how to cook steaks in pan,94,94,140,67,0.11,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-sear-and-cook-steak-on-stove.html,0,0,0.00,0.01,18600000,"[7,3,15,53,53,100,80,80,53,53,65,65]",2023-03-17,"Site links, Reviews, Video, People also ask, FAQ",informational,Organic
what do they put on shredded cheese,54,54,70,52,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-grate-cheese-in-a-food-processor.html,0,0,0.00,0,39600000,"[0,0,0,0,0,0,0,0,44,100,3,0]",2023-03-30,"Reviews, Video, Featured snippet, People also ask",informational,Organic
how to use my air fryer,12,12,110,50,0.14,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-use-an-air-fryer.html,1,0,0.00,0.2,147000000,"[35,29,22,22,22,18,22,22,22,22,29,29]",2023-03-20,"Site links, Reviews, Video Carousel, People also ask, FAQ",informational,Organic
oven hood height,2,2,40,23,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/range-hood-height-above-stove.html,5,0,0.00,1,25100000,"[42,57,57,28,42,57,71,57,71,42,42,28]",2023-03-25,"Site links, Featured snippet, Image, Video Carousel, People also ask, FAQ","commercial, informational",Organic
microwave hoods,2,2,210,43,0.63,https://www.kitchenaid.com/major-appliances/hoods-and-vents/microwave-hood-combination.html,27,0,17.00,1,12100000,"[81,54,29,36,44,36,9,12,12,12,9,12]",2023-03-14,"Site links, Video, Image, People also ask, FAQ",transactional,Organic
refrigerator repair greenville nc,65,0,30,19,3.00,https://www.kitchenaid.com/repair-or-replace.html,0,0,0.00,0.44,97,"[11,7,15,11,7,7,7,19,11,7,7,7]",2023-04-07,"Local pack, Image pack, AdWords bottom, Indented, Related searches",commercial,Organic
how to remove grease from stainless steel stove hood,91,91,50,44,0.98,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-stainless-steel-appliances.html,0,0,0.00,0.98,1630000,"[33,55,33,55,77,44,55,44,77,100,55,77]",2023-03-16,"Site links, Featured snippet, Video Carousel, People also ask",informational,Organic
appliance cabinet ideas,40,40,30,22,0.74,https://www.kitchenaid.com/pinch-of-help/major-appliances/design-ideas-for-kitchen-remodel.html,0,0,0.00,1,36200000,"[18,18,18,18,18,18,100,18,18,18,18,18]",2023-03-27,"Image pack, Site links, Image, Video Carousel, People also ask",informational,Organic
black mixer bowl,1,1,140,22,0.29,https://www.kitchenaid.com/countertop-appliances/stand-mixers/bowls/ceramic/p.5-quart-black-shell-ceramic-bowl.ksm2cb5pbs.html,34,0,10.00,1,47600000,"[43,43,53,53,0,53,53,53,81,100,53,0]",2023-03-25,"Image pack, Reviews, Video, Image","informational, transactional",Organic
price beater store,61,61,110,0,0.00,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,0.44,9040000,"[0,0,54,22,43,22,14,0,29,66,10,0]",2023-03-13,"Site links, Video, Image",commercial,Organic
reheating fried chicken in convection oven,65,65,30,41,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-air-fry-chicken.html,0,0,0.00,0.01,136000,"[60,100,100,100,60,80,60,40,80,40,60,40]",2023-03-21,"Site links, Reviews, Featured snippet, People also ask",informational,Organic
what color is hibiscus,76,76,210,15,0.00,https://www.kitchenaid.com/countertop-appliances/stand-mixers/tilt-head-stand-mixers/p.2023-color-of-the-year-hibiscus-stand-mixer.ksm195pshi.html,0,0,0.00,0.12,45800000,"[65,53,81,81,81,65,65,43,65,43,53,53]",2023-03-18,"Site links, Video, Featured snippet, Image, People also ask",informational,Organic
ge dishwasher no water,96,96,260,25,3.24,https://producthelp.kitchenaid.com/Dishwashers/Dishwasher_with_Clean_Water_Wash_System/Cycles_and_Operation/Not_Filling%2F%2FNo_Water/Not_Filling_or_No_Water_Entering_-_Dishwasher,0,0,0.00,0.08,10900000,"[65,81,81,81,81,81,100,81,100,100,100,81]",2023-03-15,"Site links, Image, Video Carousel, People also ask",informational,Organic
using induction hob,28,28,30,62,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-induction-cooktop.html,0,0,0.00,0,19700000,"[22,22,44,44,44,100,22,22,22,22,0,22]",2023-03-30,"Site links, Featured snippet, Image, Video Carousel, People also ask, FAQ",informational,Organic
built in microwave ideas,42,42,210,28,0.70,https://www.kitchenaid.com/pinch-of-help/major-appliances/microwave-dimensions.html,0,0,0.00,1,36100000,"[80,80,80,65,53,65,53,53,65,65,100,80]",2023-03-30,"Image pack, Video, Image, People also ask, FAQ",informational,Organic
oven turned off and won't turn back on,92,92,30,24,0.00,https://producthelp.kitchenaid.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Oven_Not_Working_-_What_to_Check,0,0,0.00,0.02,13500000,"[42,42,28,57,57,57,28,28,28,57,71,71]",2023-03-20,"Site links, Featured snippet, AdWords top, Video Carousel, People also ask, FAQ",informational,Organic
how to store homemade sandwich bread,76,76,40,47,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-sandwich-bread.html,0,0,0.00,0.08,40200000,"[36,36,27,18,27,36,36,36,36,27,27,100]",2023-03-18,"Site links, Reviews, Video, Video Carousel, People also ask, FAQ",informational,Organic
stove top cleaner spray,64,64,40,45,0.82,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-an-electric-glass-stove-top.html,0,0,0.00,1,11500000,"[27,100,18,18,18,18,18,18,45,63,63,63]",2023-03-17,"Site links, Reviews, Video, Image, People also ask, FAQ",commercial,Organic
memorial day fridge sale 2022,25,25,30,61,0.00,https://www.kitchenaid.com/sale/memorial-day.html,0,0,0.00,0,12700000,"[7,0,0,100,7,7,7,7,7,0,7,0]",2023-03-12,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
best way to mash bananas,42,42,30,32,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-banana-bread.html,0,0,0.00,0.01,4980000,"[27,18,18,45,18,18,18,18,18,18,100,18]",2023-03-14,"Reviews, Video, Featured snippet, People also ask",informational,Organic
36 x 32 refrigerator,38,0,20,25,0.76,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators.html,0,0,0.00,1,93,"[22,22,22,22,22,22,22,22,22,0,22,22]",2023-04-07,"Video, Image, People also ask, Related searches",commercial,Organic
best home.coffee,76,76,50,80,1.90,https://www.kitchenaid.com/countertop-appliances/coffee-products.html,0,0,0.00,0.92,2070000000,"[0,0,0,0,0,0,82,100,2,0,0,0]",2023-03-25,"Image pack, Site links, Reviews, Video, Image, AdWords bottom, Shopping ads, Video Carousel, People also ask, FAQ",commercial,Organic
bosch cooktop cleaner,28,28,40,28,1.49,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-induction-cooktop.html,0,0,0.00,0.99,100,"[23,9,14,19,14,19,14,14,19,23,14,14]",2023-03-26,"Knowledge panel, Image pack, Video, Image, People also ask","informational, transactional",Organic
how long is cilantro good for in the fridge,68,68,70,31,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-store-fresh-herbs.html,0,0,0.00,0,4050000,"[78,78,14,78,78,64,64,50,35,28,28,14]",2023-04-06,"Site links, Reviews, Video, Featured snippet, People also ask, Related searches",informational,Organic
kitchenaid built-in refrigerator 48,4,4,20,9,1.38,https://www.kitchenaid.com/major-appliances/refrigeration/built-in-refrigerators/built-in-side-by-side/p.29.4-cu.-ft.-48-built-in-side-by-side-refrigerator-with-ice-and-water-dispenser.kbsd708mss.html,1,0,1.00,1,2390000,"[80,60,40,60,20,60,20,60,40,0,40,0]",2023-04-02,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
kitchenaid built-in refrigerator 48,3,3,20,9,1.38,https://www.kitchenaid.com/owners-center-pdp.KBSD608ESS.html,1,0,2.00,1,2390000,"[80,60,40,60,20,60,20,60,40,0,40,0]",2023-04-02,"Image pack, Video, Image, Shopping ads, People also ask",commercial,Organic
edr1rxd1 water filter alternative,28,28,480,41,1.38,https://www.kitchenaid.com/major-appliances/water-filters.html,0,0,0.00,1,69,"[36,29,15,19,36,67,54,54,67,54,67,100]",2023-03-31,"Video, Image, People also ask",commercial,Organic
48 decibel,29,29,90,57,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-choose-quiet-dishwasher.html,0,0,0.00,0,16700000,"[52,64,11,0,64,64,64,64,52,64,52,41]",2023-03-27,"Image pack, Site links, Video, Image, People also ask",informational,Organic
www.whirlpool.com/product-help,16,16,20,73,2.36,https://www.kitchenaid.com/,0,0,0.00,0.68,60,"[0,0,0,0,0,0,0,100,63,45,0,27]",2023-03-13,"Site links, Video Carousel, People also ask","informational, transactional",Organic
dishwasher pre rinse,80,80,110,54,0.56,https://www.kitchenaid.com/pinch-of-help/major-appliances/dishwasher-cycles-and-settings-explained.html,0,0,0.00,1,4470000,"[64,78,64,78,64,78,78,78,78,100,100,100]",2023-03-14,"Image pack, Video, Image",informational,Organic
what is the chain for on a gas grill,79,79,210,9,0.00,https://www.kitchenaid.com/major-appliances/grills.html,0,0,0.00,0.02,33100000,"[23,35,54,81,81,35,28,18,8,8,11,18]",2023-03-30,"Image pack, Site links, Featured snippet, Video Carousel, People also ask",informational,Organic
pasta semolina flour recipe,39,39,210,50,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-homemade-pasta.html,0,0,0.00,0.01,2830000,"[66,53,53,43,43,53,43,43,43,53,82,66]",2023-03-19,"Site links, Reviews, Video, Video Carousel, People also ask, FAQ",informational,Organic
custom home appliances,76,76,20,26,1.02,https://www.kitchenaid.com/major-appliances.html,0,0,0.00,1,112000000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-01,"Local pack, Image pack, Site links, Image",commercial,Organic
dishwasher smells bad,70,70,2900,42,0.82,https://producthelp.kitchenaid.com/Dishwashers/Dishwashers/Product_Info/Dishwasher_Cleaning_and_Care/Removing_Odors_in_your_Dishwasher,0,0,0.00,0.27,12000000,"[54,65,81,81,100,100,81,65,54,43,54,43]",2023-04-04,"Image pack, Video, Video Carousel, People also ask, FAQ",informational,Organic
best place to buy small kitchen appliances,43,43,70,67,0.71,https://www.kitchenaid.com/sale/countertop-appliances.html,0,0,0.00,0.63,232000000,"[23,11,64,11,11,17,64,17,23,64,64,100]",2023-03-21,"Local pack, Image pack, Site links, Image, People also ask",commercial,Organic
how to meal prep portions,53,53,20,24,1.64,https://www.kitchenaid.com/pinch-of-help/major-appliances/meal-prep-tips.html,0,0,0.00,0.29,23900000,"[28,28,28,0,28,28,28,28,28,28,28,28]",2023-04-05,"Reviews, Video",informational,Organic
power wash setting on washer,67,67,30,56,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/dishwasher-cycles-and-settings-explained.html,0,0,0.00,0,17100000,"[21,35,35,14,14,14,14,21,21,14,14,28]",2023-03-20,"Site links, Video, Featured snippet, Image, People also ask",informational,Organic
electric mixer,6,6,6600,72,0.26,https://www.kitchenaid.com/countertop-appliances/stand-mixers/tilt-head-stand-mixers.html,145,0,37.00,1,79300000,"[44,44,16,29,29,36,36,54,81,81,36,44]",2023-04-07,"Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
stainless steel gas cooktops,19,19,20,25,0.90,https://www.kitchenaid.com/major-appliances/cooktops/gas-cooktops/gas-5-burner-cooktops/p.36-5-burner-gas-cooktop.kcgs556ess.html,0,0,0.00,1,27600000,"[100,60,20,40,40,0,20,20,0,20,20,20]",2023-03-26,"Image pack, Video, Image, FAQ",commercial,Organic
pork puller tool,48,48,50,13,0.29,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-pulled-pork.html,0,0,0.00,1,75,"[14,7,64,78,28,21,21,100,78,28,28,35]",2023-03-24,"Reviews, Video, Image",commercial,Organic
cooling unit for wine cellar,75,75,30,28,2.25,https://www.kitchenaid.com/major-appliances/refrigeration.html,0,0,0.00,1,83,"[28,14,14,7,14,21,28,28,21,14,21,14]",2023-03-12,"Site links, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
how to make homemade graham cracker crust,33,33,140,59,0.04,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-graham-cracker-crust.html,0,0,0.00,0.01,1460000,"[18,18,22,22,22,22,18,18,22,100,43,22]",2023-03-15,"Site links, Reviews, Video, People also ask",informational,Organic
dishwasher motor whirlpool,60,60,210,33,0.41,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,1,67,"[65,65,100,100,65,81,65,53,65,53,65,12]",2023-04-05,"Site links, Video, Image, People also ask",commercial,Organic
33 refrigerator french door,23,23,70,35,1.00,https://www.kitchenaid.com/major-appliances/refrigeration/freestanding-refrigerators/freestanding-french-door/p.22-cu.-ft.-33-inch-width-standard-depth-french-door-refrigerator-with-interior-dispense.krff302ess.html,0,0,0.00,1,27000000,"[22,77,77,55,55,77,100,100,77,55,55,55]",2023-03-13,"Video, Image, People also ask",commercial,Organic
as 585,20,20,110,11,0.00,https://www.kitchenaid.com/major-appliances/hoods-and-vents/commercial-style-vent-hood/p.30-585-cfm-motor-class-commercial-style-under-cabinet-range-hood-system.kvuc600kss.html,0,0,0.00,0,332000000,"[6,4,4,4,22,22,22,22,22,22,100,14]",2023-03-20,"Video, Image",informational,Organic
how to restore stainless steel pan,65,65,30,50,0.00,https://producthelp.kitchenaid.com/Kitchenware/Cookware/Cleaning_Stainless_Cookware,0,0,0.00,0.33,7010000,"[5,5,5,5,5,17,11,5,17,29,64,64]",2023-03-31,"Image pack, Site links, Video, Image, Video Carousel, People also ask",informational,Organic
quiet wine fridge,98,98,140,22,0.92,https://www.kitchenaid.com/owners.html,0,0,0.00,1,13000000,"[42,42,42,65,53,53,65,42,42,65,42,65]",2023-03-20,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
your stove,29,29,50,40,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/gas-vs-electric-stove.html,0,0,0.00,0,929000000,"[100,82,11,11,23,11,11,11,11,11,11,11]",2023-03-28,"Image pack, Video, Image, Video Carousel, FAQ",informational,Organic
mixers better than kitchenaid,16,16,20,49,1.31,https://www.kitchenaid.com/countertop-appliances/stand-mixers/see-all.html,0,0,0.00,1,2210000,"[100,100,66,66,66,66,66,66,66,66,66,66]",2023-03-07,"Image pack, Site links, Reviews, Image, Video Carousel, People also ask, FAQ",commercial,Organic
mixers better than kitchenaid,15,15,20,49,1.31,https://www.kitchenaid.com/pinch-of-help/stand-mixers/attachment-buying-guide.html,0,0,0.00,1,2210000,"[100,100,66,66,66,66,66,66,66,66,66,66]",2023-03-07,"Image pack, Site links, Reviews, Image, Video Carousel, People also ask, FAQ",commercial,Organic
mixers better than kitchenaid,14,14,20,49,1.31,https://www.kitchenaid.com/countertop-appliances/stand-mixers/stand-mixer-comparison-chart.html,0,0,0.00,1,2210000,"[100,100,66,66,66,66,66,66,66,66,66,66]",2023-03-07,"Image pack, Site links, Reviews, Image, Video Carousel, People also ask, FAQ",commercial,Organic
how to remove a kitchen drawer,39,39,70,52,0.00,https://producthelp.kitchenaid.com/Cooking/Warming_Drawers/Product_Info/Removing_and_Replacing_the_Warming_Drawer,0,0,0.00,0.01,32100000,"[45,63,81,63,63,63,100,63,81,63,81,45]",2023-03-13,"Site links, Video, Featured snippet, People also ask",informational,Organic
the smallest microwave,59,59,90,38,0.27,https://www.kitchenaid.com/major-appliances/microwaves.html,0,0,0.00,1,17500000,"[52,42,52,42,52,52,52,42,66,42,52,33]",2023-03-30,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
what goes in low humidity drawer,7,7,30,52,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-use-a-refrigerator-crisper-drawer.html,0,0,0.00,0,3880000,"[60,40,40,40,40,80,40,80,40,40,40,60]",2023-03-23,"Video, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
gas range with grill and griddle,50,50,40,44,0.68,https://www.kitchenaid.com/major-appliances/ranges/freestanding-ranges/p.kitchenaid-48-smart-commercial-style-gas-range-with-griddle.kfgc558jss.html,0,0,0.00,1,8940000,"[3,2,1,2,2,2,1,1,1,2,2,2]",2023-03-23,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
swedish meat balls recipe,51,51,320,60,0.13,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-swedish-meatballs.html,0,0,0.00,0.05,7480000,"[0,0,0,0,0,0,100,0,0,0,0,0]",2023-03-23,"Site links, Reviews, Video, People also ask",informational,Organic
how long does it take dishes to air dry,29,29,30,22,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/dishwasher-cycles-and-settings-explained.html,0,0,0.00,0,127000000,"[27,18,18,18,18,18,18,18,18,18,81,18]",2023-03-17,"Site links, Video, People also ask",informational,Organic
how to adjust your kitchenaid mixer,4,4,30,48,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Product_Info/Stand_Mixer_Assembly_and_Operation/Assemble_and_Adjust_a_Bowl-Lift_Mixer,1,0,0.00,0,1590000,"[42,28,28,28,28,100,28,28,28,42,71,71]",2023-03-18,"Image pack, Reviews, Video, Featured snippet, People also ask",informational,Organic
how to adjust your kitchenaid mixer,3,3,30,48,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Product_Info/Stand_Mixer_Assembly_and_Operation/Assemble_and_Adjust_a_Tilt_Head_Mixer,2,0,0.00,0,1590000,"[42,28,28,28,28,100,28,28,28,42,71,71]",2023-03-18,"Image pack, Reviews, Video, Featured snippet, People also ask",informational,Organic
how to adjust your kitchenaid mixer,2,2,30,48,0.00,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Product_Info/Stand_Mixer_Videos/VIDEO%3A__Adjusting_the_Beater_to_Bowl_Clearance_(Dime_Test),3,0,0.00,0,1590000,"[42,28,28,28,28,100,28,28,28,42,71,71]",2023-03-18,"Image pack, Reviews, Video, Featured snippet, People also ask",informational,Organic
blender that cleans itself,32,32,20,20,0.91,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-clean-a-blender.html,0,0,0.00,1,4660000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Image pack, Site links, Video, Image, Shopping ads, People also ask",commercial,Organic
salad in a jar diagram,64,64,140,18,0.00,https://www.kitchenaid.com/countertop-appliances/blenders/blender-products/p.pro-line-series-blender-with-thermal-control-jar.ksb8270ca.html,0,0,0.00,0.92,94,"[12,10,12,29,15,19,15,10,12,7,19,15]",2023-03-31,"Image pack, Reviews, People also ask",informational,Organic
refrigerator bulbs,6,6,390,29,0.28,https://www.kitchenaid.com/major-appliances/refrigeration/accessories/light-bulbs.html,13,0,3.00,1,171000000,"[66,35,35,54,44,54,81,66,100,81,44,81]",2023-03-29,"Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
what can you dehydrate in an air fryer,43,43,30,27,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-dehydrate-bananas.html,0,0,0.00,0.12,1250000,"[36,18,45,45,63,45,18,18,18,18,18,27]",2023-03-15,"Site links, Reviews, Video, Featured snippet, Video Carousel, People also ask, FAQ",informational,Organic
side by side refrigerator sale,48,48,480,48,0.88,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators/side-by-side-refrigerators.html,0,0,0.00,1,67600000,"[54,66,100,66,81,81,66,54,66,36,36,36]",2023-03-29,"Site links, Image, FAQ",transactional,Organic
water spots on dishes from dishwasher,56,56,30,25,0.00,https://producthelp.kitchenaid.com/Dishwashers/Dishwasher_with_Clean_Water_Wash_System/Performance_Issues/Film%2C_Spots_or_Stains/White_Spotting_or_Film_on_Dishes_-_Dishwasher,0,0,0.00,0.4,2440000,"[19,15,7,7,7,11,7,7,7,19,7,11]",2023-03-14,"Site links, Video, Featured snippet, Image, Video Carousel, People also ask",informational,Organic
best range hood for chinese cooking,35,35,70,6,0.54,https://www.kitchenaid.com/pinch-of-help/major-appliances/types-of-range-hoods.html,0,0,0.00,1,13200000,"[41,41,52,52,52,52,41,52,41,41,29,29]",2023-03-14,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
downdraft meaning,19,19,50,37,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/what-is-a-downdraft-range.html,0,0,0.00,0,1090000,"[7,7,42,42,7,7,7,7,42,7,53,7]",2023-04-05,"Instant answer, Video, People also ask",informational,Organic
ge dishwasher autosense vs normal,59,59,30,18,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/dishwasher-cycles-and-settings-explained.html,0,0,0.00,0.35,60,"[100,100,100,100,75,75,75,50,100,50,75,100]",2023-03-17,"Site links, Video, Image, Video Carousel, People also ask, FAQ",informational,Organic
5'6 models,83,83,170,30,1.65,https://www.kitchenaid.com/countertop-appliances/stand-mixers/stand-mixer-comparison-chart.html,0,0,0.00,0.01,456000000,"[80,65,100,65,65,65,80,65,80,65,53,53]",2023-03-12,"Image pack, Site links, Video, Image, People also ask",informational,Organic
how to flavor rice,12,12,880,57,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-season-rice.html,11,0,0.00,0,0,"[76,67,67,67,67,67,67,67,55,55,100,67]",2023-04-03,"Carousel, Site links, Reviews, Video, Featured snippet, People also ask",informational,Organic
steak in air fyer,36,36,30,51,0.03,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-cook-steak-in-air-fryer-toaster-oven.html,0,0,0.00,0.01,45500000,"[60,80,20,60,80,60,40,60,20,20,80,60]",2023-03-26,"Site links, Reviews, Video, People also ask",informational,Organic
what potatoes do you use for mashed potatoes,68,0,50,66,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-mashed-potatoes.html,0,0,0.00,0,74800000,"[7,19,7,7,7,19,15,7,100,42,7,7]",2023-04-07,"Site links, Reviews, Video, People also ask, Recipes, Related searches","commercial, informational",Organic
clean scale from kettle,11,11,30,55,0.05,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-clean-an-electric-kettle.html,0,0,0.00,0.1,12600000,"[11,11,11,11,11,11,11,11,23,17,29,17]",2023-03-29,"Site links, Reviews, Video, Featured snippet, Image, People also ask, FAQ",informational,Organic
espresso machines on sale,100,100,1000,38,0.83,https://www.kitchenaid.com/countertop-appliances/coffee-products/espresso-machine.html,0,0,0.00,1,45500000,"[41,30,41,30,54,36,36,41,79,66,41,41]",2023-04-05,"Site links, Video, Image, AdWords top, AdWords bottom, Shopping ads, People also ask, FAQ",transactional,Organic
grilling ideas meat,90,90,30,46,0.24,https://www.kitchenaid.com/pinch-of-help/major-appliances/grilling-ideas.html,0,0,0.00,0.55,39800000,"[41,23,23,17,17,41,29,0,0,0,0,0]",2023-04-04,"Reviews, Video, Image, People also ask",informational,Organic
best 36 inch refrigerator,48,48,110,70,1.27,https://www.kitchenaid.com/pinch-of-help/major-appliances/french-door-side-by-side.html,0,0,0.00,1,20100000,"[42,53,53,53,42,42,42,34,53,34,53,34]",2023-04-01,"Site links, Image, Shopping ads, Video Carousel, People also ask, FAQ",commercial,Organic
kitchenaid kmhs120ess parts diagram,9,9,30,10,0.43,https://www.kitchenaid.com/major-appliances/microwaves/accessories.html,0,0,0.00,1,40,"[100,60,40,60,60,40,40,60,40,80,80,60]",2023-03-24,"Image pack, Video, Image",informational,Organic
home made raviolli,42,42,210,42,1.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-ravioli.html,0,0,0.00,0.06,599000000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2023-03-27,"Site links, Reviews, Video, People also ask",informational,Organic
how to get burnt food off glass top stove,30,30,40,39,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-an-electric-glass-stove-top.html,0,0,0.00,0.16,4200000,"[11,11,11,11,11,11,11,17,64,64,11,11]",2023-03-31,"Featured snippet, Video Carousel, People also ask",informational,Organic
small countertop microwave 1000 watt,25,25,30,26,0.41,https://www.kitchenaid.com/major-appliances/microwaves/countertop/p.21-3-4-countertop-convection-microwave-oven-1000-watt.kmcc5015gss.html,0,0,0.00,1,90,"[27,18,18,18,18,18,100,18,18,18,18,18]",2023-03-24,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
slim refrigerators,51,51,210,31,0.47,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators.html,0,0,0.00,1,17900000,"[66,54,54,66,66,100,2,22,18,6,6,14]",2023-03-30,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
pot & pan set,68,68,170,66,0.63,https://www.kitchenaid.com/kitchenware/cookware.html,0,0,0.00,1,142000000,"[10,4,2,2,0,14,22,35,81,100,54,66]",2023-04-05,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
pics of stove,93,93,30,25,0.00,https://www.kitchenaid.com/,0,0,0.00,1,97300000,"[18,18,63,18,18,18,100,63,18,18,18,18]",2023-03-16,"Image pack, Video, Image",informational,Organic
torta rose gold,68,68,50,13,0.00,https://www.kitchenaid.com/,0,0,0.00,0.99,80,"[78,64,64,64,78,50,50,35,0,0,0,0]",2023-03-25,"Image pack, Reviews, Video, Image",informational,Organic
how long to boil ravioli fresh,47,47,30,36,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-make-ravioli.html,0,0,0.00,0,1960000,"[55,22,22,22,22,22,22,55,22,22,22,33]",2023-03-21,"Site links, Reviews, Video, Featured snippet, Video Carousel, People also ask",informational,Organic
bosch shallow depth dishwasher,24,0,20,23,0.77,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-choose-the-right-dishwasher-size.html,0,0,0.00,1,90,"[9,9,9,9,9,9,9,9,9,9,9,9]",2023-04-07,"Image pack, Site links, Video, Image, Shopping ads, People also ask, Indented, Related searches",commercial,Organic
pans for kitchen,35,35,20,73,0.81,https://www.kitchenaid.com/kitchenware/cookware.html,0,0,0.00,1,86700000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-03,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
black stainless dish washer,40,40,30,16,1.03,https://www.kitchenaid.com/major-appliances/dishwashers/integrated-control/p.39-dba-dishwasher-in-printshield-finish-with-third-level-utensil-rack.kdte204kbs.html,0,0,0.00,1,36800000,"[80,9,0,0,0,0,9,4,0,19,14,0]",2023-04-03,"Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
